the girl standing there is mary .	gadis yang berdiri di sana adalah mary .
tom thinks his country is the greatest country in the world .	tom mengira negaranya adalah yang terbaik di seluruh dunia .
what s wrong with you ?	apa yang salah denganmu ?
mary isn t my girlfriend .	mary itu bukan pacarku .
i don t want to think about that again .	aku tidak mau memikirkan itu lagi .
when in rome , do as the romans do .	di mana bumi dipijak , di situ langit dijunjung
these are ostrich eggs .	ini telur burung unta .
god bless you !	tuhan memberkatimu !
the tank is full .	tangkinya penuh .
tom woke up the next day with a painful hangover .	keesokan harinya , tom bangun dengan sakit kepala yang sangat .
i don t know if it ll rain tomorrow .	aku tidak tahu apakah besok akan hujan .
that s the correct answer .	itulah jawaban yang benar .
tom is waiting for mary now .	tom sedang menunggu mary sekarang .
as a result of a traffic jam , he wasn t able to see her off at the station .	akibat dari kemacetan lalu lintas , dia tidak dapat melihat keberangkatannya di stasiun .
you can sit down now .	sekarang kamu boleh duduk .
tom was surprised by what he found .	tom terkejut dengan apa yang dia temukan .
you shouldn t tell tom anything .	sebaiknya kamu tidak memberi tahu apa apa kepada tom .
what s the matter ?	ada masalah ?
this is room 839 .	ini kamar nomor 839 .
we re trying to do the smart thing .	kami mencoba melakukan hal yang cerdas .
my house is near tokyo tower .	rumahku dekat dengan menara tokyo .
tom was happy .	tom merasa bahagia .
you can depend on his help .	kamu bisa mengandalkan bantuannya .
nobody is perfect .	jika baik ada cacatnya .
tom tried to ignore the problem .	tom mencoba mengabaikan masalah itu .
actually , i ve never seen one .	sebenarnya , aku belum pernah melihatnya .
i m sorry i made you cry yesterday .	maaf sudah membuatmu menangis kemarin .
bats aren t mice .	kelelawar itu bukan tikus .
tom is cutting his fingernails .	tom sedang memotong kukunya .
tom speaks very fast .	tom berbicara sangat cepat .
that s not your decision .	itu bukan keputusanmu .
the bank isn t open on sundays .	banknya tidak buka pada hari minggu .
don t sit on the steps .	jangan duduk di tangga .
wake me up at eight o clock .	bangunkan saya pada pukul delapan
the question is how .	pertanyaannya adalah bagaimana .
my skirt is too long .	rokku terlalu panjang .
tom is right .	tom benar .
here s what we want .	inilah yang kami inginkan .
there are many others .	ada banyak yang lain .
we re fasting .	kami sedang berpuasa .
how many years have you been teaching children to swim ?	sudah berapa tahun anda mengajar anak anak berenang ?
that was probably what influenced their decision .	itu mungkin yang mempengaruhi keputusan mereka .
tom didn t have to be so formal .	tom tidak perlu seformal itu .
what ll you drink ?	kamu mau minum apa ?
i thought he was sick .	aku kira dia sakit .
this house was bought three years ago .	rumah ini dibeli tiga tahun yang lalu .
what was your mother doing when you returned home ?	apa yang dilakukan ibumu saat kamu kembali ke rumah .
you have a lot of books .	kamu punya banyak buku .
it s not the first time .	ini bukan yang pertama kali .
i m learning french .	aku sedang belajar bahasa prancis .
this is the hotel that we always stay in .	ini adalah hotel tempat kami selalu menginap .
i really like to dance .	aku sangat suka menari .
my dog likes you .	anjingku menyukaimu .
that s it . i ve done everything i can .	oke cukup . aku sudah melakukan apapun yang aku bisa .
neither tom nor mary has a swimming pool .	baik tom maupun mary tidak memiliki kolam renang .
this is a bear .	ini seekor beruang .
where do you usually spend your holidays ?	biasanya kamu pergi berlibur ke mana ?
today is october 20th .	hari ini tanggal 20 oktober .
tom certainly wasn t at home when we went to visit him .	tom benar benar tidak ada di rumah saat kami datang mengunjunginya .
generally speaking , history repeats itself .	pada umumnya , sejarah akan terulang kembali .
tom is a college student .	tom adalah seorang mahasiswa .
it isn t hard to do .	ini tidak sulit untuk dilakukan .
i didn t mean to do that .	aku tidak berniat melakukannya .
why did you buy the flowers ?	kenapa kamu beli bunga bunga itu ?
if you say exactly what s on your mind all the time , you re likely to upset a lot of people .	kalau setiap waktu kamu langsung mengatakan apa yang ada dalam pikiranmu , kamu akan membuat banyak orang merasa terganggu .
tom has a son who is a construction worker .	tom memiliki seorang anak yang merupakan pekerja konstruksi .
you make me feel so guilty .	kamu membuatku merasa sangat bersalah .
what will the neighbors say ?	apa kata tetangga ?
tom was working last night .	tom bekerja semalam .
tom said he didn t think that it was possible .	tom bilang dia tidak berpikir kalau hal itu memungkinkan .
tom inspired me .	tom mengilhamiku .
blood is red .	darah berwarna merah .
i don t know where she lives .	saya tidak tahu di mana dia tinggal .
tom was condemned to death .	tom dijatuhi hukuman mati .
every part of the island has been explored .	setiap jengkal pulau telah dijelajahi .
let me take a gander .	biarkan aku melihatnya .
how is your name spelled ?	bagaimana mengeja namamu .
i ran out of breath .	saya kehabisan napas .
that was a beautiful speech .	itu adalah pidato yang indah .
tom doesn t know how to dance .	tom tidak tau cara berdansa .
i don t have a girlfriend .	aku tidak punya pacar .
i have a large collection of stamps .	saya punya banyak koleksi perangko .
what is the price ?	berapa harganya ?
tom showed it to mary .	tom memperlihatkannya kepada mary .
i had a stroke last year .	saya terserang strok tahun lalu .
he s very intelligent .	dia sangat pintar .
he hit me in the eye .	dia memukul saya di mata .
i can t eat meat .	aku tidak bisa makan daging .
today my mother is sick , so my father will cook .	hari ini ibuku sakit , jadi ayahku akan memasak .
i broke tom s nose .	aku melukai hidung tom .
let go of the rope .	lepaskan talinya .
may i have something to drink ?	bolehkah saya meminta sesuatu untuk diminum ?
tom killed mary .	tom membunuh mary .
he is washing a car .	dia sedang mencuci mobil .
i grew up in boston .	aku besar di boston .
can you imagine what the 21st century will be like ?	bisakah kamu membayangkan bagaimana kira kira abad ke 21 itu ?
if you help me , i ll try it again .	jika kamu membantu saya , saya akan mencoba lagi .
finish your work .	selesaikan pekerjaanmu !
tom laughed at mary .	tom menertawakan mary .
divide this in half .	bagilah ini menjadi dua .
tom screamed , but nobody heard him .	tom berteriak , tetapi tidak ada yang mendengarnya .
i m disappointed that he s not here .	aku kecewa dia tidak di sini .
i m glad i could help out .	saya senang bisa membantu .
i was the only one who didn t know tom had been in prison .	saya satu satunya orang yang tidak tahu tom telah dipenjara .
who s the new teacher ?	siapa guru barunya ?
please say hello to her .	tolong sampaikan salamku kepadanya .
do you know the town where he lives ?	tahukah kamu kota tempat dia tinggal ?
i have seen that girl before .	aku pernah melihat gadis itu sebelumnya .
when in rome , do as the romans do .	di mana bumi dipijak , di situlah langit dijunjung .
the population explosion is a serious problem .	ledakan populasi adalah masalah yang serius .
i can ski .	saya bisa bermain ski .
i ve never seen the sea .	saya belum pernah melihat laut .
where are you going ?	kamu mau ke mana ?
the question is what do we do now .	pertanyaannya adalah apa yang akan kita lakukan sekarang .
we must do something .	kita harus melakukan sesuatu .
i like to eat korean food .	saya suka makan makanan korea .
i want to go abroad .	aku ingin ke luar negeri .
could you please pass me the salt ?	bisa minta tolong ambilkan garamnya ?
i play tennis .	aku bermain tenis .
i ll be here when you get back .	aku akan di sini saat kau kembali .
is this word in common use ?	apakah kata ini umum digunakan ?
allow me to go .	biarkan aku pergi .
the wall was splattered with blood .	tembok itu terciprati oleh darah .
tom needs all the help he can get .	tom sangat membutuhkan bantuan .
i ve written three letters .	aku sudah menulis tiga surat .
they moved here three years ago .	mereka pindah ke sini tiga tahun yang lalu .
the thief ran away and the policeman ran after him .	pencuri itu kabur dan polisi mengejarnya .
let s go to sleep .	mari kita tidur .
we re not like tom and mary .	kami tidak seperti tom dan mary .
alcohol is also cheap in germany .	alkohol juga murah di jerman .
are you sad ?	apakah kamu sedih ?
i like apples .	aku suka apel .
tom lives with his aunt .	tom tinggal bersama bibinya .
three people were killed in the accident .	tiga orang tewas dalam kecelakaan tersebut .
i m not as healthy as i used to be .	aku tidak sesehat dulu .
seen from the plane , the island looks very beautiful .	dilihat dari pesawat , pulau itu terlihat indah sekali .
tom was just about to say something when the door opened .	tom hendak mengatakan sesuatu ketika pintunya terbuka .
tom doesn t really like watermelon .	tom tidak terlalu suka semangka .
please check your internet connection .	silakan cek koneksi internet anda .
everyone is here , right ?	semuanya sudah di sini , kan ?
tom is easygoing .	tom itu santai .
tom went to school with my son .	tom pergi ke sekolah bersama dengan anak laki laki saya .
i can t do it .	aku tidak bisa melakukannya .
you should apologize to your father for not getting home in time for dinner .	kamu harus minta maaf pada ayahmu karena tidak pulang tepat waktu untuk makan malam .
what time do you get off ?	kamu berangkat jam berapa ?
turn the radio on .	nyalakan radionya .
tom spit .	tom meludah .
mary is a brave girl .	mary adalah anak perempuan yang pemberani .
tom closed his eyes .	tom memejamkan mata .
i fixed it for you .	aku memperbaikinya untukmu .
i was just joking .	aku cuma bercanda .
is there something you want to buy ?	apakah ada sesuatu yang ingin kamu beli ?
do you remember your first grade teacher s name ?	apakah kamu ingat nama gurumu saat kelas satu ?
tom s hair is wavy .	rambut tom bergelombang .
that doesn t apply anymore .	itu tidak berlaku lagi .
cats can see in the dark .	kucing bisa melihat dalam kegelapan .
i m older than any other student in my class .	aku murid paling tua di kelas .
i really hope that it works out this time .	saya harap kali ini berhasil .
the results were negative .	hasilnya negatif .
please write with a pen .	tolong tulis dengan pulpen .
i m tired of this monotonous life .	aku lelah dengan hidup yang monoton ini .
sometimes i go , sometimes i don t .	kadang aku pergi , kadang tidak .
i don t eat meat .	saya tidak makan daging .
don t touch my camera .	jangan sentuh kameraku .
we re in the same group , right ?	kita dalam grup yang sama , kan ?
tom isn t thirsty .	tom tidak haus .
does tom like you ?	apakah tom menyukaimu ?
it might rain tomorrow .	hujan mungkin akan turun besok .
i got off the bus .	aku turun dari bus .
tom was fired .	tom dipecat .
which train are you going to take ?	kereta mana yang akan anda naiki ?
i m very tired .	aku sangat capek .
tom hasn t answered my email yet .	tom belum membalas surelku .
you are the best .	kamulah yang terbaik .
i m serious .	aku serius .
this is water .	ini air .
that happened in the eighties .	itu terjadi pada tahun delapan puluhan .
do you have feelings for tom ?	apakah kamu memiliki perasaan terhadap tom ?
i know very little about boston .	saya tidak banyak tahu tentang boston .
not all cats are black .	tidak semua kucing berwarna hitam .
have you been to london ?	kau pernah pergi ke london ?
can you fly an airplane ?	bisakah kamu menerbangkan pesawat ?
how much money do you want ?	berapa banyak uang yang kamu inginkan ?
tom is good at cooking .	tom pandai dalam hal memasak .
don t walk alone after dark .	jangan berjalan seorang diri setelah hari menjadi gelap .
they will help .	mereka akan membantu .
tom said that he wasn t canadian .	tom bilang dia bukan orang kanada .
do you want some coffee ?	ingin minum kopi ?
that isn t our only problem .	itu bukan satu satunya masalah kita .
it s time to eat .	saatnya makan .
does tom know what to do with this ?	apakah tom mengetahui apa yang harus dilakukan dengan ini ?
he has a sweet voice .	dia memiliki suara yang merdu .
that should get tom s attention .	itu pasti akan menarik perhatiannya tom .
that won t help you .	itu tidak akan membantumu .
i wish our classroom were air conditioned .	aku harap kelas kita berpendingin ruangan .
my stomach hurts .	perutku sakit .
he wants to kiss her .	dia ingin menciumnya .
i drank a lot and can t remember much of what happened last night .	aku banyak minum dan tidak begitu ingat apa yang terjadi semalam .
what time does that contest start ?	pukul berapa kontes itu dimulai ?
tom likes that .	tom menyukainya .
where will we go ?	ke mana kita akan pergi ?
what year is this ?	ini tahun berapa ?
are any seats still available ?	apa masih ada kursi yang tersedia ?
where is customs ?	di mana bea dan cukai ?
how long will it take ?	berapa lama waktu yang dibutuhkan ?
a promise is a promise .	janji adalah janji .
mary can speak japanese .	mary bisa bahasa jepang .
i was bitten by a zombie .	aku digigit zombi .
it s none of your business .	ini bukan urusanmu .
he came here all the way from london .	dia datang ke sini jauh jauh dari london .
you must be tom and mary .	anda pasti tom dan mary .
the bark of this tree is very rough .	kulit pohon ini sangat kasar .
i have my supper at a quarter past seven .	aku makan malam pukul tujuh lewat seperempat .
tom always talks about boston .	tom selalu berbicara tentang boston .
what do you have your feet for ?	untuk apa kau memiliki kaki ?
how old are you ? i m sixteen .	umurmu berapa ? 16 tahun .
i hope you re not making this up .	aku harap kamu tidak mengada ada .
tom walks slowly .	tom berjalan dengan pelan .
i have to help .	aku harus membantu .
i m here now .	sekarang aku di sini .
may i ask a question ?	bolehkah saya mengajukan sebuah pertanyaan ?
tom pointed to a spot on the map .	tom menunjuk suatu tempat di peta .
are you certain about that ?	apa kau yakin dengan hal itu ?
i m okay .	aku baik baik saja .
you must control yourself .	kamu harus mengendalikan dirimu .
i have a toothache .	saya sakit gigi .
is there a difference ?	apakah ada perbedaan ?
this watch has to be repaired .	jam tangan ini perlu diperbaiki .
tom had a little trouble finding mary s house .	tom sedikit kesulitan untuk menemukan rumah mary .
give me the bill , please .	tolong bonnya .
thanks for the recommendation .	terima kasih atas rekomendasinya .
tom pretended to be ignorant .	tom bertindak seolah olah acuh .
one must do one s best in everything .	seseorang harus melakukan yang terbaik dalam hal apapun .
we re looking for treasure .	kami sedang mencari harta karun .
the highway is flooded .	jalan raya tergenang air .
i m still the boss here .	aku masih bosnya di sini .
i wish i could figure out how to convince tom to help us .	aku harap aku dapat menemukan cara untuk membuat tom membantu kami .
those are nice gloves you have on .	sarung tanganmu bagus ya .
don t make me laugh .	jangan membuatku tertawa .
please turn off the tv .	tolong matikan tvnya .
they ll try again .	mereka akan mencobanya lagi .
we have adequate inventories of the product to meet local demand .	kami memiliki pasokan produk yang cukup untuk memenuhi permintaan lokal .
he has one dog and six cats .	dia memiliki seekor anjing dan enam ekor kucing .
tom is not my son .	tom bukanlah putra saya .
i don t like this book .	aku tidak suka buku ini .
i want to buy a hat .	aku ingin membeli topi .
what do you think of reggae ?	apa pendapat anda tentang reggae ?
i stole the ring .	aku mencuri cincin itu .
tom showed up early for practice today .	tom datang lebih awal untuk berlatih hari ini .
i should probably just toss this in the trash .	mungkin lebih baik aku buang saja ini ke tempat sampah .
i can sing .	aku bisa menyanyi .
honey catches more flies than vinegar .	mulut manis mematahkan tulang .
this is on sale .	ini dijual .
we are about to leave here .	kami baru saja akan pergi meninggalkan tempat ini .
i just wish tom could be here .	aku hanya berharap tom bisa berada di sini .
tom really likes playing the guitar .	tom sangat suka bermain gitar .
i know you are rich .	aku tahu bahwa kamu kaya .
tom sat on the edge of the bridge with his feet in the water .	tom duduk di tepi jembatan dengan kakinya di dalam air .
this book is too expensive for me .	buku ini terlalu mahal untukku .
my pulse is fast .	denyut nadiku cepat .
give me your money .	berikan uangmu .
the pacific is the largest ocean in the world .	samudra pasifik adalah samudra terbesar di dunia .
do you think this is interesting ?	apakah menurutmu ini menarik ?
don t forget us .	jangan lupakan kami .
tom thanked me for the gift .	tom berterima kasih atas hadiah yang aku berikan padanya .
tom disappeared .	tom menghilang .
where did you take your glasses off ?	di mana kamu melepas kacamatamu ?
i know what this means .	aku tahu apa artinya ini .
the jar is empty .	stoplesnya kosong .
tom is going to go to prison for a crime he didn t commit if you don t confess .	tom akan masuk penjara untuk kejahatan yang ia tak perbuat kalau kamu tidak mau mengaku .
you re too young .	kamu itu masih bau kencur .
my favorite dance is the tango .	dansa favoritku adalah tango .
she is knitting a scarf .	dia sedang merajut syal .
i m hiding .	aku sedang sembunyi .
tom picked up mary s jewelry box and opened it .	tom mengambil kotak perhiasan mary dan membukanya .
i met up with her on the street .	aku bertemu dengannya di jalan .
the drinks were served in coconut shells .	minumannya disajikan dalam tempurung kelapa .
un stands for united nations .	pbb adalah singkatan dari perserikatan bangsa bangsa .
this street is wide .	jalan ini luas .
she began crying .	dia mulai menangis .
did you notice any change ?	apa kau melihat adanya perubahan ?
may i use your phone ?	apakah saya boleh menggunakan ponsel anda ?
i ll be with tom .	aku dengan tom .
hold on a second .	tunggu sebentar .
i don t know much about boston .	saya tidak banyak tahu tentang boston .
tom knocked on the door to mary s room .	tom mengetuk pintu kamar mary .
it s fun to learn about foreign cultures .	belajar tentang budaya asing itu menyenangkan .
we solved both problems .	kami menyelesaikan kedua permasalahan itu .
heat and light are necessary for our existence .	panas dan terang dibutuhkan untuk eksistensi kita .
you never told me that you were married .	kamu tidak pernah memberitahuku kalau kamu telah menikah .
where can i buy a brush ?	di mana saya bisa membeli sikat ?
it s twenty past six .	sekarang jam enam lewat dua puluh menit .
tom says that he s never eaten raw fish .	tom bilang dia belum pernah makan ikan mentah .
he is sick .	dia sakit .
my house is near the station .	rumahku dekat stasiun .
tom never talks about his kids .	tom tidak pernah bercerita tentang anak anaknya .
i should have taken the money .	harusnya aku tidak mengambil uangnya .
i can t eat another bite .	aku tidak bisa makan lebih banyak lagi .
many criminals in america are addicted to drugs .	banyak kriminal di amerika kecanduan obat obatan .
he heard someone calling for help .	dia mendengar seseorang meminta tolong .
i m not blind .	saya tidak buta .
thank you in advance .	terima kasih sebelumnya .
tom is afraid of dying .	tom takut mati .
he was a professor at cambridge university .	beliau adalah seorang profesor di universitas cambridge .
these aren t fish .	ini bukan ikan .
the city hall isn t far from here .	balai kota tidak jauh dari sini .
good luck .	semoga sukses !
i wish you d told me earlier .	andai saja kau memberitahuku lebih awal .
is your job interesting ?	apakah pekerjaanmu menarik ?
i don t consider him honest .	saya tidak menganggapnya jujur .
tom doesn t have to apologize to mary .	tom tidak harus meminta maaf kepada mary .
are you guys sure about this ?	apa kalian yakin dengan hal ini ?
what ll you have to drink ?	kamu mau minum apa ?
i see .	aku paham .
i ll never forsake you .	takkan pernah aku meninggalkanmu .
we re very lucky to be alive .	kami beruntung sudah hidup .
tom had a car accident in boston .	tom mengalami kecelakaan mobil di boston .
there s only one way .	hanya ada satu cara .
i have no clue .	aku tidak tahu sama sekali .
this one is empty .	yang ini kosong .
this flag is very beautiful .	bendera ini cantik sekali !
we watched a baseball game on television .	kami menonton pertandingan bisbol di televisi .
i d like to use these coupons .	saya ingin menggunakan kupon kupon ini .
keep your room as neat as you can .	jagalah kamarmu agar tetap bersih dan rapi .
this is my father s .	ini milik ayahku .
he is not as tall as his brother .	dia tidak setinggi kakak laki lakinya .
i think they saw us .	aku pikir mereka melihat kita .
did you get this from tom ?	apakah kamu mendapatkan ini dari tom ?
would you like to be my girlfriend ?	apakah kamu ingin menjadi pacarku ?
the ticket is valid for one week .	tiketnya berlaku selama seminggu .
tom could ve been killed .	tom bisa saja terbunuh .
we must obey the rules .	kita harus mematuhi peraturan .
this is strange .	ini aneh .
you can go home .	kamu boleh pulang .
you don t have to come tomorrow .	kamu tidak harus datang besok .
you promised not to get involved .	kamu sudah berjanji untuk tidak ikut campur .
i often write to tom , but he never writes back .	aku sering menulis surat kepada tom , tetapi dia tidak pernah membalas .
this room is too small for us .	ruangan ini terlalu sempit untuk kami .
do you have a lot of money with you ?	apa kau membawa banyak uang ?
tom plays the flute .	tom bermain seruling .
you re finally going to be a june bride , aren t you ?	akhirnya kamu menjadi pengantin di bulan juni juga , ya ?
close your eyes and count to ten .	tutup matamu , dan hitung sampai sepuluh .
he doesn t read many newspapers .	dia tidak terlalu banyak membaca koran .
i need someone who can speak french .	saya membutuhkan seseorang yang bisa berbahasa prancis .
can i borrow 30 ?	bolehkah aku pinjam 30 dolar ?
my house faces the sea .	rumahku menghadap laut .
who s your father ?	siapa ayahmu ?
he breathed deeply before entering his boss s office .	dia menarik napas dalam dalam sebelum masuk ke kantor bosnya .
no one can see it .	tidak ada yang bisa melihatnya .
this cheese is delicious .	keju ini enak .
what did you do that for ?	untuk apa kau melakukannya ?
do you usually have tea for breakfast ?	apa kau biasa minum teh untuk sarapan ?
tom is trying not to laugh .	tom sedang berusaha untuk tidak tertawa
i just assumed mary was tom s girlfriend .	saya beranggapan bahwa mary adalah pacarnya tom
do you really want to eat that ?	kamu benar benar mau makan itu ?
it s really hot here .	di sini panas banget .
do you have enough money ?	apakah kamu punya uang cukup ?
the dog was sleeping on the mat .	anjing itu tidur di atas tikar .
i m going to europe next week .	aku akan pergi ke eropa minggu depan .
the cat is sleeping on the sofa .	kucing itu sedang tidur diatas sofa .
i am going .	saya pergi .
i wonder what it feels like .	aku penasaran bagaimana rasanya .
you re too drunk to drive .	kau terlalu mabuk untuk mengemudi .
i like the taste of watermelon .	aku suka rasanya semangka .
tom needs a new bicycle .	tom membutuhkan sepeda baru .
the water s warm enough for a swim .	airnya sudah cukup hangat untuk berenang .
is this a good idea ?	apakah ini ide yang bagus ?
where have you two been ?	ke mana saja kalian berdua ?
he called me a coward .	dia memanggilku pengecut .
he s sexy .	dia seksi .
he decided to quit smoking .	dia memutuskan untuk berhenti merokok .
we need to buy a new tv .	kita perlu membeli tv yang baru .
did you fall in love with her at first sight ?	apa kamu jatuh cinta padanya pada pandangan pertama ?
who called tom ?	siapa yang menelepon tom ?
let s go back in .	ayo masuk kembali ke dalam .
other people s expectations affect how we behave .	harapan orang lain memengaruhi tingkah laku kita .
tom was in no particular hurry to get back home .	tom tidak terburu buru untuk pulang ke rumah .
i ve already given back the key .	aku sudah mengembalikan kuncinya .
they checked whether the room was empty .	mereka memeriksa apakah ruangan itu kosong .
close your eyes , please .	tolong tutup matamu .
he did a very foolish thing .	dia melakukan hal yang sangat bodoh .
i don t suppose you d still have last saturday s paper ?	mungkinkah anda masih memiliki koran sabtu kemarin ?
she started crying .	dia mulai menangis .
it is like looking for a needle in a haystack .	ini bagai mencari kutu dalam ijuk .
welcome to san francisco .	selamat datang di san fransisco .
tom has a lot of money , but he has no friends .	tom punya banyak uang , tetapi dia tidak punya teman .
i ate three pieces of cake .	aku makan kue tiga potong .
you re still green .	kamu itu masih muda .
his advice was very helpful .	saran darinya sangat bermanfaat .
the company will advertise its new product on television .	perusahaan itu mengiklankan produk barunya di televisi .
i just want to have fun .	aku hanya ingin bersenang senang .
i don t think so , either .	menurutku juga tidak .
do you like it all ?	apa kamu suka semuanya ?
they re asian .	mereka orang asia .
tom kissed mary .	tom mencium mary .
you are very creative .	kamu sangat kreatif .
you must go to school .	kamu harus berangkat sekolah .
tom got hit by a truck and died instantly .	tom ditabrak truk dan langsung meninggal .
tom decided to try sleeping without a pillow .	tom memutuskan untuk mencoba tidur tanpa bantal .
first , i ll read this .	pertama tama , saya akan membaca ini .
tom passed away recently .	tom meninggal dunia baru baru ini .
he is eight .	dia delapan tahun .
there aren t any fish in this lake .	tidak ada ikan di danau ini .
tom likes comedy .	tom suka komedi .
have you washed the car yet ?	apa kau sudah mencuci mobilnya ?
the conference is to be held in tokyo .	konferensinya akan diadakan di tokyo .
the point of the pencil has become dull .	ujung pensilnya sudah tumpul .
he is allergic to house dust .	dia alergi pada debu rumah .
tom doesn t watch tv except on saturdays .	tom tidak menonton tv kecuali hari sabtu .
grab tom .	tangkap tom .
jump over it .	lompati itu !
no problem .	tidak masalah .
he resembles his father very much .	dia sangat mirip dengan ayahnya .
how can i know for sure ?	bagaimana caranya agar aku bisa mengetahuinya secara pasti ?
we re credible .	kami dapat dipercaya .
i know that tom is a bit older than mary .	aku tahu bahwa tom sedikit lebih tua daripada mary .
i wish i could ve stayed longer .	aku berharap bisa tinggal lebih lama .
i gave tom a direct order , but he ignored it .	aku memberi tom perintah langsung , tapi dia tidak mengacuhkannya .
this house isn t big enough for our family .	rumah ini tidak cukup besar untuk keluarga kami .
tom was good at that .	tom sangat baik dalam hal itu .
my hobby is fishing .	hobiku memancing ikan .
i want what you want .	aku ingin yang kamu inginkan .
i can t write that .	aku tidak bisa menulis itu .
tom wrote something in the guest book .	tom menulis sesuatu dalam buku tamu .
i don t know for certain .	aku tidak tahu pastinya .
tom read mary s letter over and over again .	tom membaca surat mary berulang kali .
we killed time by playing cards .	kami menghabiskan waktu dengan bermain kartu .
tom told his dad what he d done .	tom beri tahu ayahnya apa yang ia telah perbuat .
i can t give it to you .	aku tidak bisa memberikannya kepadamu .
i wasn t aware that tom s house had burned down .	aku tidak menyadari bahwa rumah tom kebakaran .
what color did tom dye his hair ?	tom mewarnai rambutnya dengan warna apa ?
you have nothing to fear .	tidak ada yang harus ditakutkan .
it was tom who woke me up .	tomlah yang membangunkanku .
these are gifts for my friends .	ini hadiah untuk teman temanku .
a bird in the hand is worth two in the bush .	harapkan guruh di langit , air di tempayan ditumpahkan .
have you ever had a head injury ?	apakah anda pernah mengalami cedera kepala ?
today is thursday .	hari ini hari kamis .
don t just eat fish . eat meat , too .	jangan cuma makan ikan , makan daging juga .
i m not a student .	saya bukan siswa .
you re free .	anda bebas .
do you like french wines ?	apa kau suka minuman anggur prancis ?
could you teach me french ?	bisakah anda mengajari saya bahasa prancis ?
she called me many times .	dia menelepon saya berkali kali .
who s drinking beer ?	siapa yang sedang minum bir ?
i met tom just the other day in front of the station .	waktu lalu saya bertemu tom di depan stasiun .
i could neither see nor hear the speaker .	saya tidak bisa melihat atau pun mendengar pembicaranya .
tom says he won t stay .	tom berkata bahwa dia tidak akan tinggal .
this is one of the worst movies i ve ever seen .	ini salah satu film terburuk yang pernah kulihat .
tom now lives with his dad .	tom sekarang tinggal dengan ayahnya .
add 5 and 2 , and you get 7 .	5 tambah 2 , hasilnya 7 .
george washington was born in 1732 .	george washington lahir pada tahun 1732 .
tom gave mary his kidney .	tom memberikan mary ginjalnya .
they left before the end of the movie .	mereka beranjak pergi sebelum filmnya berakhir .
have you finished breakfast yet ?	sudahkah kau menghabiskan sarapanmu ?
that s weird .	itu aneh .
is there an elevator ?	apakah ada elevator ?
thanks a lot .	makasih banyak .
what are you doing ?	apa yang kamu lakukan ?
i like astronomy .	aku suka astronomi .
suddenly , he heard a strange sound .	tiba tiba , dia mendengar suara yang aneh .
tom is peeling the potatoes .	tom sedang mengupasi kentang kentangnya .
that factory manufactures toys .	pabrik itu memproduksi mainan .
there is no easy road to learning .	tidak ada jalan yang mudah untuk belajar .
you may choose whichever book you like .	kau boleh memilih buku manapun yang kau suka .
turn down the volume , please .	tolong kecilkan volume suaranya .
i don t know what you mean .	aku tidak tahu apa maksudmu .
scorpions are dangerous .	kalajengking itu berbahaya .
brazil is surrounded by ten countries and the atlantic ocean .	brasil dikelilingi oleh sepuluh negara dan samudra atlantik .
there s plenty of water .	airnya banyak .
we re updating the site .	kami sedang memperbarui situsnya .
this book costs 4 dollars .	buku ini berharga 4 dolar .
please pay at the register .	silakan membayar di kasir .
don t mock me .	jangan mengejekku .
what do you want to eat ?	mau makan apa ?
i read the label .	aku membaca labelnya .
i don t want to drink too much coffee .	saya tidak ingin banyak minum kopi .
i m afraid tom won t be able to come .	aku rasa tom tidak akan bisa datang .
the rain just stopped , so let s leave .	hujannya baru saja berhenti , jadi ayo kita berangkat .
tom shut the drawer .	tom menutup lacinya .
what ll you write about ?	kamu akan menulis tentang apa ?
the answer was wrong .	jawabannya salah .
tom is looking for you .	tom sedang mencarimu .
tom is the one responsible .	tom lah yang bertanggung jawab .
tom forgot to bring a flashlight .	tom lupa membawa senter .
i m not a journalist .	saya bukan wartawan .
tom wants us to improve ourselves .	tom ingin kita untuk memperbaiki diri kita .
it was only a nightmare .	itu hanya mimpi buruk .
i m sad without you .	aku sedih tanpamu .
he doesn t like us .	dia tidak suka dengan kami .
thanks for helping tom .	terima kasih telah membantu tom .
i felt like smiling .	aku merasa ingin tersenyum .
you should have seen it .	kamu harusnya melihatnya .
i like it .	saya suka .
he plays tennis every day .	dia bermain tenis setiap hari .
she s eating an apple .	dia sedang makan apel .
what is going on ?	ada apa ?
please shut the door behind you .	tolong tutup pintu di belakangmu .
i need to go to the toilet .	aku harus pergi ke toilet .
tom didn t mean it .	tom tidak bermaksud demikian .
my bicycle was stolen .	sepeda saya dicuri .
he got a lot of money .	dia punya banyak uang .
why do dogs eat grass ?	mengapa anjing memakan rumput ?
tom eats everything that his mother gives him .	tom memakan semua yang ibunya berikan padanya .
he ran as fast as he could .	dia berlari secepatnya .
shall we go together ?	apa perlu aku temani ?
please remain seated for a few minutes .	tolong duduk sebentar .
did you hear it ?	apakah kamu mendengarnya ?
i don t want to be part of this .	aku tidak ingin menjadi bagian dari ini .
my french teacher is the same age as me .	guru bahasa prancisku usianya sama denganku .
i m very interested in astronomy .	saya sangat tertarik dengan astronomi .
do you work out regularly ?	apakah kamu berolahraga secara rutin ?
tom isn t quite himself today .	tom tidak seperti dirinya hari ini .
you may come if you like .	silakan datang jika anda berkenan .
what kind of poison was it ?	jenis racun apa itu ?
